7021	00000000000000000001101101101101
7140	00000000000000000001101111100100
7260	00000000000000000001110001011100
7381	00000000000000000001110011010101
7503	00000000000000000001110101001111
7626	00000000000000000001110111001010
7750	00000000000000000001111001000110
7875	00000000000000000001111011000011
8001	00000000000000000001111101000001
8128	00000000000000000001111111000000
8256	00000000000000000010000001000000
8385	00000000000000000010000011000001
8515	00000000000000000010000101000011
8646	00000000000000000010000111000110
8778	00000000000000000010001001001010
8911	00000000000000000010001011001111
9045	00000000000000000010001101010101
9180	00000000000000000010001111011100
9316	00000000000000000010010001100100
9453	00000000000000000010010011101101
9591	00000000000000000010010101110111
9730	00000000000000000010011000000010
9870	00000000000000000010011010001110
10011	00000000000000000010011100011011
10153	00000000000000000010011110101001
10296	00000000000000000010100000111000
10440	00000000000000000010100011001000
10585	00000000000000000010100101011001
10731	00000000000000000010100111101011
10878	00000000000000000010101001111110
11026	00000000000000000010101100010010
11175	00000000000000000010101110100111
11325	00000000000000000010110000111101
11476	00000000000000000010110011010100
11628	00000000000000000010110101101100
11781	00000000000000000010111000000101
11935	00000000000000000010111010011111
12090	00000000000000000010111100111010
12246	00000000000000000010111111010110
12403	00000000000000000011000001110011
12561	00000000000000000011000100010001
12720	00000000000000000011000110110000
12880	00000000000000000011001001010000
13041	00000000000000000011001011110001
13203	00000000000000000011001110010011
13366	00000000000000000011010000110110
13530	00000000000000000011010011011010
13695	00000000000000000011010101111111
13861	00000000000000000011011000100101
14028	00000000000000000011011011001100
14196	00000000000000000011011101110100
14365	00000000000000000011100000011101
14535	00000000000000000011100011000111
14706	00000000000000000011100101110010
14878	00000000000000000011101000011110
15051	00000000000000000011101011001011
15225	00000000000000000011101101111001
15400	00000000000000000011110000101000
15576	00000000000000000011110011011000
15753	00000000000000000011110110001001
15931	00000000000000000011111000111011
16110	00000000000000000011111011101110
16290	00000000000000000011111110100010
16471	00000000000000000100000001010111
16653	00000000000000000100000100001101
16836	00000000000000000100000111000100
17020	00000000000000000100001001111100
17205	00000000000000000100001100110101
17391	00000000000000000100001111101111
17578	00000000000000000100010010101010
17766	00000000000000000100010101100110
17955	00000000000000000100011000100011
18145	00000000000000000100011011100001
18336	00000000000000000100011110100000
18528	00000000000000000100100001100000
18721	00000000000000000100100100100001
18915	00000000000000000100100111100011
19110	00000000000000000100101010100110
19306	00000000000000000100101101101010
19503	00000000000000000100110000101111
19701	00000000000000000100110011110101
19900	00000000000000000100110110111100
20100	00000000000000000100111010000100
20301	00000000000000000100111101001101
20503	00000000000000000101000000010111
20706	00000000000000000101000011100010
20910	00000000000000000101000110101110
21115	00000000000000000101001001111011
21321	00000000000000000101001101001001
21528	00000000000000000101010000011000
21736	00000000000000000101010011101000
21945	00000000000000000101010110111001
22155	00000000000000000101011010001011
22366	00000000000000000101011101011110
22578	00000000000000000101100000110010
22791	00000000000000000101100100000111
23005	00000000000000000101100111011101
23220	00000000000000000101101010110100
23436	00000000000000000101101110001100
23653	00000000000000000101110001100101
23871	00000000000000000101110100111111
24090	00000000000000000101111000011010
24310	00000000000000000101111011110110
24531	00000000000000000101111111010011
24753	00000000000000000110000010110001
24976	00000000000000000110000110010000
25200	00000000000000000110001001110000
25425	00000000000000000110001101010001
25651	00000000000000000110010000110011
25878	00000000000000000110010100010110
26106	00000000000000000110010111111010
26335	00000000000000000110011011011111
26565	00000000000000000110011111000101
26796	00000000000000000110100010101100
27028	00000000000000000110100110010100
27261	00000000000000000110101001111101
27495	00000000000000000110101101100111
27730	00000000000000000110110001010010
27966	00000000000000000110110100111110
28203	00000000000000000110111000101011
28441	00000000000000000110111100011001
28680	00000000000000000111000000001000
28920	00000000000000000111000011111000
29161	00000000000000000111000111101001
29403	00000000000000000111001011011011
29646	00000000000000000111001111001110
29890	00000000000000000111010011000010
30135	00000000000000000111010110110111
30381	00000000000000000111011010101101
30628	00000000000000000111011110100100
30876	00000000000000000111100010011100
31125	00000000000000000111100110010101
31375	00000000000000000111101010001111
31626	00000000000000000111101110001010
31878	00000000000000000111110010000110
32131	00000000000000000111110110000011
32385	00000000000000000111111010000001
32640	00000000000000000111111110000000
32896	00000000000000001000000010000000
33153	00000000000000001000000110000001
33411	00000000000000001000001010000011
33670	00000000000000001000001110000110
33930	00000000000000001000010010001010
34191	00000000000000001000010110001111
34453	00000000000000001000011010010101
34716	00000000000000001000011110011100
34980	00000000000000001000100010100100
35245	00000000000000001000100110101101
35511	00000000000000001000101010110111
35778	00000000000000001000101111000010
36046	00000000000000001000110011001110
36315	00000000000000001000110111011011
36585	00000000000000001000111011101001
36856	00000000000000001000111111111000
37128	00000000000000001001000100001000
37401	00000000000000001001001000011001
37675	00000000000000001001001100101011
37950	00000000000000001001010000111110
38226	00000000000000001001010101010010
38503	00000000000000001001011001100111
38781	00000000000000001001011101111101
39060	00000000000000001001100010010100
39340	00000000000000001001100110101100
39621	00000000000000001001101011000101
39903	00000000000000001001101111011111
40186	00000000000000001001110011111010
40470	00000000000000001001111000010110
40755	00000000000000001001111100110011
41041	00000000000000001010000001010001
41328	00000000000000001010000101110000
41616	00000000000000001010001010010000
41905	00000000000000001010001110110001
42195	00000000000000001010010011010011
42486	00000000000000001010010111110110
42778	00000000000000001010011100011010
43071	00000000000000001010100000111111
43365	00000000000000001010100101100101
43660	00000000000000001010101010001100
43956	00000000000000001010101110110100
44253	00000000000000001010110011011101
44551	00000000000000001010111000000111
44850	00000000000000001010111100110010
45150	00000000000000001011000001011110
45451	00000000000000001011000110001011
45753	00000000000000001011001010111001
46056	00000000000000001011001111101000
46360	00000000000000001011010100011000
46665	00000000000000001011011001001001
46971	00000000000000001011011101111011
47278	00000000000000001011100010101110
47586	00000000000000001011100111100010
47895	00000000000000001011101100010111
48205	00000000000000001011110001001101
48516	00000000000000001011110110000100
48828	00000000000000001011111010111100
49141	00000000000000001011111111110101
49455	00000000000000001100000100101111
49770	00000000000000001100001001101010
50086	00000000000000001100001110100110
50403	00000000000000001100010011100011
50721	00000000000000001100011000100001
51040	00000000000000001100011101100000
51360	00000000000000001100100010100000
51681	00000000000000001100100111100001
52003	00000000000000001100101100100011
52326	00000000000000001100110001100110
52650	00000000000000001100110110101010
52975	00000000000000001100111011101111
53301	00000000000000001101000000110101
53628	00000000000000001101000101111100
53956	00000000000000001101001011000100
54285	00000000000000001101010000001101
54615	00000000000000001101010101010111
54946	00000000000000001101011010100010
55278	00000000000000001101011111101110
55611	00000000000000001101100100111011
55945	00000000000000001101101010001001
56280	00000000000000001101101111011000
56616	00000000000000001101110100101000
56953	00000000000000001101111001111001
57291	00000000000000001101111111001011
57630	00000000000000001110000100011110
57970	00000000000000001110001001110010
58311	00000000000000001110001111000111
58653	00000000000000001110010100011101
58996	00000000000000001110011001110100
59340	00000000000000001110011111001100
59685	00000000000000001110100100100101
60031	00000000000000001110101001111111
60378	00000000000000001110101111011010
60726	00000000000000001110110100110110
61075	00000000000000001110111010010011
61425	00000000000000001110111111110001
61776	00000000000000001111000101010000
62128	00000000000000001111001010110000
62481	00000000000000001111010000010001
62835	00000000000000001111010101110011
63190	00000000000000001111011011010110
63546	00000000000000001111100000111010
63903	00000000000000001111100110011111
64261	00000000000000001111101100000101
64620	00000000000000001111110001101100
64980	00000000000000001111110111010100
65341	00000000000000001111111100111101
65703	00000000000000010000000010100111
66066	00000000000000010000001000010010
66430	00000000000000010000001101111110
66795	00000000000000010000010011101011
67161	00000000000000010000011001011001
67528	00000000000000010000011111001000
67896	00000000000000010000100100111000
68265	00000000000000010000101010101001
68635	00000000000000010000110000011011
69006	00000000000000010000110110001110
69378	00000000000000010000111100000010
69751	00000000000000010001000001110111
70125	00000000000000010001000111101101
70500	00000000000000010001001101100100
70876	00000000000000010001010011011100
71253	00000000000000010001011001010101
71631	00000000000000010001011111001111
72010	00000000000000010001100101001010
72390	00000000000000010001101011000110
72771	00000000000000010001110001000011
73153	00000000000000010001110111000001
73536	00000000000000010001111101000000
73920	00000000000000010010000011000000
74305	00000000000000010010001001000001
74691	00000000000000010010001111000011
75078	00000000000000010010010101000110
75466	00000000000000010010011011001010
75855	00000000000000010010100001001111
76245	00000000000000010010100111010101
76636	00000000000000010010101101011100
77028	00000000000000010010110011100100
77421	00000000000000010010111001101101
77815	00000000000000010010111111110111
78210	00000000000000010011000110000010
78606	00000000000000010011001100001110
79003	00000000000000010011010010011011
79401	00000000000000010011011000101001
79800	00000000000000010011011110111000
80200	00000000000000010011100101001000
80601	00000000000000010011101011011001
81003	00000000000000010011110001101011
81406	00000000000000010011110111111110
81810	00000000000000010011111110010010
82215	00000000000000010100000100100111
82621	00000000000000010100001010111101
83028	00000000000000010100010001010100
83436	00000000000000010100010111101100
83845	00000000000000010100011110000101
84255	00000000000000010100100100011111
84666	00000000000000010100101010111010
85078	00000000000000010100110001010110
85491	00000000000000010100110111110011
85905	00000000000000010100111110010001
86320	00000000000000010101000100110000
86736	00000000000000010101001011010000
87153	00000000000000010101010001110001
87571	00000000000000010101011000010011
87990	00000000000000010101011110110110
88410	00000000000000010101100101011010
88831	00000000000000010101101011111111
89253	00000000000000010101110010100101
89676	00000000000000010101111001001100
90100	00000000000000010101111111110100
90525	00000000000000010110000110011101
90951	00000000000000010110001101000111
91378	00000000000000010110010011110010
91806	00000000000000010110011010011110
92235	00000000000000010110100001001011
92665	00000000000000010110100111111001
93096	00000000000000010110101110101000
93528	00000000000000010110110101011000
93961	00000000000000010110111100001001
94395	00000000000000010111000010111011
94830	00000000000000010111001001101110
95266	00000000000000010111010000100010
95703	00000000000000010111010111010111
96141	00000000000000010111011110001101
96580	00000000000000010111100101000100
97020	00000000000000010111101011111100
97461	00000000000000010111110010110101
97903	00000000000000010111111001101111
98346	00000000000000011000000000101010
98790	00000000000000011000000111100110
99235	00000000000000011000001110100011
99681	00000000000000011000010101100001
100128	00000000000000011000011100100000
100576	00000000000000011000100011100000
101025	00000000000000011000101010100001
101475	00000000000000011000110001100011
101926	00000000000000011000111000100110
102378	00000000000000011000111111101010
102831	00000000000000011001000110101111
103285	00000000000000011001001101110101
103740	00000000000000011001010100111100
104196	00000000000000011001011100000100
104653	00000000000000011001100011001101
105111	00000000000000011001101010010111
105570	00000000000000011001110001100010
106030	00000000000000011001111000101110
106491	00000000000000011001111111111011
106953	00000000000000011010000111001001
107416	00000000000000011010001110011000
107880	00000000000000011010010101101000
108345	00000000000000011010011100111001
108811	00000000000000011010100100001011
109278	00000000000000011010101011011110
109746	00000000000000011010110010110010
110215	00000000000000011010111010000111
110685	00000000000000011011000001011101
111156	00000000000000011011001000110100
111628	00000000000000011011010000001100
112101	00000000000000011011010111100101
112575	00000000000000011011011110111111
113050	00000000000000011011100110011010
113526	00000000000000011011101101110110
114003	00000000000000011011110101010011
114481	00000000000000011011111100110001
114960	00000000000000011100000100010000
115440	00000000000000011100001011110000
115921	00000000000000011100010011010001
116403	00000000000000011100011010110011
116886	00000000000000011100100010010110
117370	00000000000000011100101001111010
117855	00000000000000011100110001011111
118341	00000000000000011100111001000101
118828	00000000000000011101000000101100
119316	00000000000000011101001000010100
119805	00000000000000011101001111111101
120295	00000000000000011101010111100111
120786	00000000000000011101011111010010
121278	00000000000000011101100110111110
121771	00000000000000011101101110101011
122265	00000000000000011101110110011001
122760	00000000000000011101111110001000
123256	00000000000000011110000101111000
123753	00000000000000011110001101101001
124251	00000000000000011110010101011011
124750	00000000000000011110011101001110
125250	00000000000000011110100101000010
125751	00000000000000011110101100110111
126253	00000000000000011110110100101101
126756	00000000000000011110111100100100
127260	00000000000000011111000100011100
127765	00000000000000011111001100010101
128271	00000000000000011111010100001111
128778	00000000000000011111011100001010
129286	00000000000000011111100100000110
129795	00000000000000011111101100000011
130305	00000000000000011111110100000001
130816	00000000000000011111111100000000
131328	00000000000000100000000100000000
131841	00000000000000100000001100000001
132355	00000000000000100000010100000011
132870	00000000000000100000011100000110
133386	00000000000000100000100100001010
133903	00000000000000100000101100001111
134421	00000000000000100000110100010101
134940	00000000000000100000111100011100
135460	00000000000000100001000100100100
135981	00000000000000100001001100101101
136503	00000000000000100001010100110111
137026	00000000000000100001011101000010
137550	00000000000000100001100101001110
138075	00000000000000100001101101011011
138601	00000000000000100001110101101001
139128	00000000000000100001111101111000
139656	00000000000000100010000110001000
140185	00000000000000100010001110011001
140715	00000000000000100010010110101011
141246	00000000000000100010011110111110
141778	00000000000000100010100111010010
142311	00000000000000100010101111100111
142845	00000000000000100010110111111101
143380	00000000000000100011000000010100
143916	00000000000000100011001000101100
144453	00000000000000100011010001000101
144991	00000000000000100011011001011111
145530	00000000000000100011100001111010
146070	00000000000000100011101010010110
146611	00000000000000100011110010110011
147153	00000000000000100011111011010001
147696	00000000000000100100000011110000
148240	00000000000000100100001100010000
148785	00000000000000100100010100110001
149331	00000000000000100100011101010011
149878	00000000000000100100100101110110
150426	00000000000000100100101110011010
150975	00000000000000100100110110111111
151525	00000000000000100100111111100101
152076	00000000000000100101001000001100
152628	00000000000000100101010000110100
153181	00000000000000100101011001011101
153735	00000000000000100101100010000111
154290	00000000000000100101101010110010
154846	00000000000000100101110011011110
155403	00000000000000100101111100001011
155961	00000000000000100110000100111001
156520	00000000000000100110001101101000
157080	00000000000000100110010110011000
157641	00000000000000100110011111001001
158203	00000000000000100110100111111011
158766	00000000000000100110110000101110
159330	00000000000000100110111001100010
159895	00000000000000100111000010010111
160461	00000000000000100111001011001101
161028	00000000000000100111010100000100
161596	00000000000000100111011100111100
162165	00000000000000100111100101110101
162735	00000000000000100111101110101111
163306	00000000000000100111110111101010
163878	00000000000000101000000000100110
164451	00000000000000101000001001100011
165025	00000000000000101000010010100001
165600	00000000000000101000011011100000
166176	00000000000000101000100100100000
166753	00000000000000101000101101100001
167331	00000000000000101000110110100011
167910	00000000000000101000111111100110
168490	00000000000000101001001000101010
169071	00000000000000101001010001101111
169653	00000000000000101001011010110101
170236	00000000000000101001100011111100
170820	00000000000000101001101101000100
171405	00000000000000101001110110001101
171991	00000000000000101001111111010111
172578	00000000000000101010001000100010
173166	00000000000000101010010001101110
173755	00000000000000101010011010111011
174345	00000000000000101010100100001001
174936	00000000000000101010101101011000
175528	00000000000000101010110110101000
176121	00000000000000101010111111111001
176715	00000000000000101011001001001011
177310	00000000000000101011010010011110
177906	00000000000000101011011011110010
178503	00000000000000101011100101000111
179101	00000000000000101011101110011101
179700	00000000000000101011110111110100
180300	00000000000000101100000001001100
180901	00000000000000101100001010100101
181503	00000000000000101100010011111111
182106	00000000000000101100011101011010
182710	00000000000000101100100110110110
183315	00000000000000101100110000010011
183921	00000000000000101100111001110001
184528	00000000000000101101000011010000
185136	00000000000000101101001100110000
185745	00000000000000101101010110010001
186355	00000000000000101101011111110011
186966	00000000000000101101101001010110
187578	00000000000000101101110010111010
188191	00000000000000101101111100011111
188805	00000000000000101110000110000101
189420	00000000000000101110001111101100
190036	00000000000000101110011001010100
190653	00000000000000101110100010111101
191271	00000000000000101110101100100111
191890	00000000000000101110110110010010
192510	00000000000000101110111111111110
193131	00000000000000101111001001101011
193753	00000000000000101111010011011001
194376	00000000000000101111011101001000
195000	00000000000000101111100110111000
195625	00000000000000101111110000101001
196251	00000000000000101111111010011011
196878	00000000000000110000000100001110
197506	00000000000000110000001110000010
198135	00000000000000110000010111110111
198765	00000000000000110000100001101101
199396	00000000000000110000101011100100
200028	00000000000000110000110101011100
200661	00000000000000110000111111010101
201295	00000000000000110001001001001111
201930	00000000000000110001010011001010
202566	00000000000000110001011101000110
203203	00000000000000110001100111000011
203841	00000000000000110001110001000001
204480	00000000000000110001111011000000
205120	00000000000000110010000101000000
205761	00000000000000110010001111000001
206403	00000000000000110010011001000011
207046	00000000000000110010100011000110
207690	00000000000000110010101101001010
208335	00000000000000110010110111001111
208981	00000000000000110011000001010101
209628	00000000000000110011001011011100
210276	00000000000000110011010101100100
210925	00000000000000110011011111101101
211575	00000000000000110011101001110111
212226	00000000000000110011110100000010
212878	00000000000000110011111110001110
213531	00000000000000110100001000011011
214185	00000000000000110100010010101001
214840	00000000000000110100011100111000
215496	00000000000000110100100111001000
216153	00000000000000110100110001011001
216811	00000000000000110100111011101011
217470	00000000000000110101000101111110
218130	00000000000000110101010000010010
218791	00000000000000110101011010100111
219453	00000000000000110101100100111101
220116	00000000000000110101101111010100
220780	00000000000000110101111001101100
221445	00000000000000110110000100000101
222111	00000000000000110110001110011111
222778	00000000000000110110011000111010
223446	00000000000000110110100011010110
224115	00000000000000110110101101110011
224785	00000000000000110110111000010001
225456	00000000000000110111000010110000
226128	00000000000000110111001101010000
226801	00000000000000110111010111110001
227475	00000000000000110111100010010011
228150	00000000000000110111101100110110
228826	00000000000000110111110111011010
229503	00000000000000111000000001111111
230181	00000000000000111000001100100101
230860	00000000000000111000010111001100
231540	00000000000000111000100001110100
232221	00000000000000111000101100011101
232903	00000000000000111000110111000111
233586	00000000000000111001000001110010
234270	00000000000000111001001100011110
234955	00000000000000111001010111001011
235641	00000000000000111001100001111001
236328	00000000000000111001101100101000
237016	00000000000000111001110111011000
237705	00000000000000111010000010001001
238395	00000000000000111010001100111011
239086	00000000000000111010010111101110
239778	00000000000000111010100010100010
240471	00000000000000111010101101010111
241165	00000000000000111010111000001101
241860	00000000000000111011000011000100
242556	00000000000000111011001101111100
243253	00000000000000111011011000110101
243951	00000000000000111011100011101111
244650	00000000000000111011101110101010
245350	00000000000000111011111001100110
246051	00000000000000111100000100100011
246753	00000000000000111100001111100001
247456	00000000000000111100011010100000
248160	00000000000000111100100101100000
248865	00000000000000111100110000100001
249571	00000000000000111100111011100011
250278	00000000000000111101000110100110
250986	00000000000000111101010001101010
251695	00000000000000111101011100101111
252405	00000000000000111101100111110101
253116	00000000000000111101110010111100
253828	00000000000000111101111110000100
254541	00000000000000111110001001001101
255255	00000000000000111110010100010111
255970	00000000000000111110011111100010
256686	00000000000000111110101010101110
257403	00000000000000111110110101111011
258121	00000000000000111111000001001001
258840	00000000000000111111001100011000
259560	00000000000000111111010111101000
260281	00000000000000111111100010111001
261003	00000000000000111111101110001011
261726	00000000000000111111111001011110
262450	00000000000001000000000100110010
263175	00000000000001000000010000000111
263901	00000000000001000000011011011101
264628	00000000000001000000100110110100
265356	00000000000001000000110010001100
266085	00000000000001000000111101100101
266815	00000000000001000001001000111111
267546	00000000000001000001010100011010
268278	00000000000001000001011111110110
269011	00000000000001000001101011010011
269745	00000000000001000001110110110001
270480	00000000000001000010000010010000
271216	00000000000001000010001101110000
271953	00000000000001000010011001010001
272691	00000000000001000010100100110011
273430	00000000000001000010110000010110
274170	00000000000001000010111011111010
274911	00000000000001000011000111011111
275653	00000000000001000011010011000101
276396	00000000000001000011011110101100
277140	00000000000001000011101010010100
277885	00000000000001000011110101111101
278631	00000000000001000100000001100111
279378	00000000000001000100001101010010
280126	00000000000001000100011000111110
280875	00000000000001000100100100101011
281625	00000000000001000100110000011001
282376	00000000000001000100111100001000
283128	00000000000001000101000111111000
283881	00000000000001000101010011101001
284635	00000000000001000101011111011011
285390	00000000000001000101101011001110
286146	00000000000001000101110111000010
286903	00000000000001000110000010110111
287661	00000000000001000110001110101101
288420	00000000000001000110011010100100
289180	00000000000001000110100110011100
289941	00000000000001000110110010010101
290703	00000000000001000110111110001111
291466	00000000000001000111001010001010
292230	00000000000001000111010110000110
292995	00000000000001000111100010000011
293761	00000000000001000111101110000001
294528	00000000000001000111111010000000
295296	00000000000001001000000110000000
296065	00000000000001001000010010000001
296835	00000000000001001000011110000011
297606	00000000000001001000101010000110
298378	00000000000001001000110110001010
299151	00000000000001001001000010001111
299925	00000000000001001001001110010101
300700	00000000000001001001011010011100
301476	00000000000001001001100110100100
302253	00000000000001001001110010101101
303031	00000000000001001001111110110111
303810	00000000000001001010001011000010
304590	00000000000001001010010111001110
305371	00000000000001001010100011011011
306153	00000000000001001010101111101001
306936	00000000000001001010111011111000
307720	00000000000001001011001000001000
308505	00000000000001001011010100011001
309291	00000000000001001011100000101011
310078	00000000000001001011101100111110
310866	00000000000001001011111001010010
311655	00000000000001001100000101100111
312445	00000000000001001100010001111101
313236	00000000000001001100011110010100
314028	00000000000001001100101010101100
314821	00000000000001001100110111000101
315615	00000000000001001101000011011111
316410	00000000000001001101001111111010
317206	00000000000001001101011100010110
318003	00000000000001001101101000110011
318801	00000000000001001101110101010001
319600	00000000000001001110000001110000
320400	00000000000001001110001110010000
321201	00000000000001001110011010110001
322003	00000000000001001110100111010011
322806	00000000000001001110110011110110
323610	00000000000001001111000000011010
324415	00000000000001001111001100111111
325221	00000000000001001111011001100101
326028	00000000000001001111100110001100
326836	00000000000001001111110010110100
327645	00000000000001001111111111011101
328455	00000000000001010000001100000111
329266	00000000000001010000011000110010
330078	00000000000001010000100101011110
330891	00000000000001010000110010001011
331705	00000000000001010000111110111001
332520	00000000000001010001001011101000
333336	00000000000001010001011000011000
334153	00000000000001010001100101001001
334971	00000000000001010001110001111011
335790	00000000000001010001111110101110
336610	00000000000001010010001011100010
337431	00000000000001010010011000010111
338253	00000000000001010010100101001101
339076	00000000000001010010110010000100
339900	00000000000001010010111110111100
340725	00000000000001010011001011110101
341551	00000000000001010011011000101111
342378	00000000000001010011100101101010
343206	00000000000001010011110010100110
344035	00000000000001010011111111100011
344865	00000000000001010100001100100001
345696	00000000000001010100011001100000
346528	00000000000001010100100110100000
347361	00000000000001010100110011100001
348195	00000000000001010101000000100011
349030	00000000000001010101001101100110
349866	00000000000001010101011010101010
350703	00000000000001010101100111101111
351541	00000000000001010101110100110101
352380	00000000000001010110000001111100
353220	00000000000001010110001111000100
354061	00000000000001010110011100001101
354903	00000000000001010110101001010111
355746	00000000000001010110110110100010
356590	00000000000001010111000011101110
357435	00000000000001010111010000111011
358281	00000000000001010111011110001001
359128	00000000000001010111101011011000
359976	00000000000001010111111000101000
360825	00000000000001011000000101111001
361675	00000000000001011000010011001011
362526	00000000000001011000100000011110
363378	00000000000001011000101101110010
364231	00000000000001011000111011000111
365085	00000000000001011001001000011101
365940	00000000000001011001010101110100
366796	00000000000001011001100011001100
367653	00000000000001011001110000100101
368511	00000000000001011001111101111111
369370	00000000000001011010001011011010
370230	00000000000001011010011000110110
371091	00000000000001011010100110010011
371953	00000000000001011010110011110001
372816	00000000000001011011000001010000
373680	00000000000001011011001110110000
374545	00000000000001011011011100010001
375411	00000000000001011011101001110011
376278	00000000000001011011110111010110
377146	00000000000001011100000100111010
378015	00000000000001011100010010011111
378885	00000000000001011100100000000101
379756	00000000000001011100101101101100
380628	00000000000001011100111011010100
381501	00000000000001011101001000111101
382375	00000000000001011101010110100111
383250	00000000000001011101100100010010
384126	00000000000001011101110001111110
385003	00000000000001011101111111101011
385881	00000000000001011110001101011001
386760	00000000000001011110011011001000
387640	00000000000001011110101000111000
388521	00000000000001011110110110101001
389403	00000000000001011111000100011011
390286	00000000000001011111010010001110
391170	00000000000001011111100000000010
392055	00000000000001011111101101110111
392941	00000000000001011111111011101101
393828	00000000000001100000001001100100
394716	00000000000001100000010111011100
395605	00000000000001100000100101010101
396495	00000000000001100000110011001111
397386	00000000000001100001000001001010
398278	00000000000001100001001111000110
399171	00000000000001100001011101000011
400065	00000000000001100001101011000001
400960	00000000000001100001111001000000
401856	00000000000001100010000111000000
402753	00000000000001100010010101000001
403651	00000000000001100010100011000011
404550	00000000000001100010110001000110
405450	00000000000001100010111111001010
406351	00000000000001100011001101001111
407253	00000000000001100011011011010101
408156	00000000000001100011101001011100
409060	00000000000001100011110111100100
409965	00000000000001100100000101101101
410871	00000000000001100100010011110111
411778	00000000000001100100100010000010
412686	00000000000001100100110000001110
413595	00000000000001100100111110011011
414505	00000000000001100101001100101001
415416	00000000000001100101011010111000
416328	00000000000001100101101001001000
417241	00000000000001100101110111011001
418155	00000000000001100110000101101011
419070	00000000000001100110010011111110
419986	00000000000001100110100010010010
420903	00000000000001100110110000100111
421821	00000000000001100110111110111101
422740	00000000000001100111001101010100
423660	00000000000001100111011011101100
424581	00000000000001100111101010000101
425503	00000000000001100111111000011111
426426	00000000000001101000000110111010
427350	00000000000001101000010101010110
428275	00000000000001101000100011110011
429201	00000000000001101000110010010001
430128	00000000000001101001000000110000
431056	00000000000001101001001111010000
431985	00000000000001101001011101110001
432915	00000000000001101001101100010011
433846	00000000000001101001111010110110
434778	00000000000001101010001001011010
435711	00000000000001101010010111111111
436645	00000000000001101010100110100101
437580	00000000000001101010110101001100
438516	00000000000001101011000011110100
